en:Topol-KockaNaKolejich:0:shuff:1,cs:Topol-KockaNaKolejich:0:shuff:1,drink,drink,pít,pít,impf
en:Topol-KockaNaKolejich:0:shuff:996,cs:Topol-KockaNaKolejich:0:shuff:1199,turns,turn,obrátí,obrátit,pf
en:Topol-KockaNaKolejich:0:shuff:997,cs:Topol-KockaNaKolejich:0:shuff:1200,tell,tell,říkala,říkat,impf
en:Topol-KockaNaKolejich:0:shuff:998,cs:Topol-KockaNaKolejich:0:shuff:1201,kept,keep,Měla,mít,impf
en:Topol-KockaNaKolejich:0:shuff:998,cs:Topol-KockaNaKolejich:0:shuff:1201,thought,think,Měla,mít,impf
en:Topol-KockaNaKolejich:0:shuff:998,cs:Topol-KockaNaKolejich:0:shuff:1201,thought,think,myslela,myslet,impf
en:Topol-KockaNaKolejich:0:shuff:998,cs:Topol-KockaNaKolejich:0:shuff:1201,waited,wait,čekala,čekat,impf
en:Topol-KockaNaKolejich:0:shuff:998,cs:Topol-KockaNaKolejich:0:shuff:1201,found,find,zjistila,zjistit,pf
en:Topol-KockaNaKolejich:0:shuff:1000,cs:Topol-KockaNaKolejich:0:shuff:1203,pray,pray,prosím,prosit,impf
en:Topol-KockaNaKolejich:0:shuff:1000,cs:Topol-KockaNaKolejich:0:shuff:1203,find,find,zjistila,zjistit,pf
en:Topol-KockaNaKolejich:0:shuff:1011,cs:Topol-KockaNaKolejich:0:shuff:1216,ask,ask,ptát,ptát,impf
en:Topol-KockaNaKolejich:0:shuff:1011,cs:Topol-KockaNaKolejich:0:shuff:1216,going,go,nejde,jít,impf
en:Topol-KockaNaKolejich:0:shuff:1032,cs:Topol-KockaNaKolejich:0:shuff:1239,Does,do,jít,jít,impf
en:Topol-KockaNaKolejich:0:shuff:1032,cs:Topol-KockaNaKolejich:0:shuff:1239,go,go,jít,jít,impf
en:Topol-KockaNaKolejich:0:shuff:1034,cs:Topol-KockaNaKolejich:0:shuff:1242,marry,marry,neberu,brát,impf
en:Topol-KockaNaKolejich:0:shuff:1040,cs:Topol-KockaNaKolejich:0:shuff:1249,said,say,Povídala,povídat,impf
en:Topol-KockaNaKolejich:0:shuff:1040,cs:Topol-KockaNaKolejich:0:shuff:1249,fall,fall,spadne,spadnout,pf
en:Topol-KockaNaKolejich:0:shuff:1055,cs:Topol-KockaNaKolejich:0:shuff:1267,love,love,Miluju,milovat,impf
en:Topol-KockaNaKolejich:0:shuff:1055,cs:Topol-KockaNaKolejich:0:shuff:1267,love,love,Miluju,milovat,impf
en:Topol-KockaNaKolejich:0:shuff:1055,cs:Topol-KockaNaKolejich:0:shuff:1267,love,love,miluju,milovat,impf
en:Topol-KockaNaKolejich:0:shuff:1055,cs:Topol-KockaNaKolejich:0:shuff:1267,love,love,miluju,milovat,impf
en:Topol-KockaNaKolejich:0:shuff:1060,cs:Topol-KockaNaKolejich:0:shuff:1272,give,give,dá,dát,pf
en:Topol-KockaNaKolejich:0:shuff:1065,cs:Topol-KockaNaKolejich:0:shuff:1279,get,get,seženu,sehnat,pf
en:Topol-KockaNaKolejich:0:shuff:1070,cs:Topol-KockaNaKolejich:0:shuff:1284,looks,look,podívá,podívat,pf
en:Topol-KockaNaKolejich:0:shuff:1070,cs:Topol-KockaNaKolejich:0:shuff:1284,talk,talk,mluví,mluvit,impf
en:Topol-KockaNaKolejich:0:shuff:1075,cs:Topol-KockaNaKolejich:0:shuff:1289,Tell,tell,Povídej,povídat,impf
en:Topol-KockaNaKolejich:0:shuff:1085,cs:Topol-KockaNaKolejich:0:shuff:1302,evoke,evoke,vyvoláš,vyvolat,pf
en:Topol-KockaNaKolejich:0:shuff:1089,cs:Topol-KockaNaKolejich:0:shuff:1305,opens,open,otevře,otevřít,pf
en:Topol-KockaNaKolejich:0:shuff:1096,cs:Topol-KockaNaKolejich:0:shuff:1314,Calling,call,Volá,volat,impf
en:Topol-KockaNaKolejich:0:shuff:1100,cs:Topol-KockaNaKolejich:0:shuff:1317,listen,listen,Poslouchají,poslouchat,impf
en:Topol-KockaNaKolejich:0:shuff:1105,cs:Topol-KockaNaKolejich:0:shuff:1323,opens,open,otevřel,otevřít,pf
en:Topol-KockaNaKolejich:0:shuff:1107,cs:Topol-KockaNaKolejich:0:shuff:1326,looks,look,podívá,podívat,pf
en:Topol-KockaNaKolejich:0:shuff:1108,cs:Topol-KockaNaKolejich:0:shuff:1327,lean,lean,opřela,opřít,pf
en:Topol-KockaNaKolejich:0:shuff:1108,cs:Topol-KockaNaKolejich:0:shuff:1327,grind,grind,mlela,mlít,impf
en:Topol-KockaNaKolejich:0:shuff:1111,cs:Topol-KockaNaKolejich:0:shuff:1331,tell,tell,poznám,poznat,pf
en:Topol-KockaNaKolejich:0:shuff:1120,cs:Topol-KockaNaKolejich:0:shuff:1342,believe,believe,myslet,myslet,impf
en:Topol-KockaNaKolejich:0:shuff:1123,cs:Topol-KockaNaKolejich:0:shuff:1345,believe,believe,nemyslím,myslet,impf
en:Topol-KockaNaKolejich:0:shuff:1125,cs:Topol-KockaNaKolejich:0:shuff:1348,puts,put,dá,dát,pf
en:Topol-KockaNaKolejich:0:shuff:1127,cs:Topol-KockaNaKolejich:0:shuff:1350,cry,cry,Nebreč,brečet,impf
en:Topol-KockaNaKolejich:0:shuff:1131,cs:Topol-KockaNaKolejich:0:shuff:1355,runs,run,Běží,běžet,impf
en:Topol-KockaNaKolejich:0:shuff:1145,cs:Topol-KockaNaKolejich:0:shuff:1372,pacing,pace,chodit,chodit,impf
en:Topol-KockaNaKolejich:0:shuff:1145,cs:Topol-KockaNaKolejich:0:shuff:1372,prevails,prevail,panuje,panovat,impf
en:Topol-KockaNaKolejich:0:shuff:1146,cs:Topol-KockaNaKolejich:0:shuff:1373,revolve,revolve,točil,točit,impf
en:Topol-KockaNaKolejich:0:shuff:1147,cs:Topol-KockaNaKolejich:0:shuff:1374,watching,watch,dívá,dívat,impf
en:Topol-KockaNaKolejich:0:shuff:1148,cs:Topol-KockaNaKolejich:0:shuff:1375,make,make,děláš,dělat,impf
en:Topol-KockaNaKolejich:0:shuff:1152,cs:Topol-KockaNaKolejich:0:shuff:1380,address,address,oslovit,oslovit,pf
en:Topol-KockaNaKolejich:0:shuff:1152,cs:Topol-KockaNaKolejich:0:shuff:1380,address,address,oslovit,oslovit,pf
en:Topol-KockaNaKolejich:0:shuff:1152,cs:Topol-KockaNaKolejich:0:shuff:1380,address,address,oslovíš,oslovit,pf
en:Topol-KockaNaKolejich:0:shuff:1152,cs:Topol-KockaNaKolejich:0:shuff:1380,address,address,oslovíš,oslovit,pf
en:Topol-KockaNaKolejich:0:shuff:1152,cs:Topol-KockaNaKolejich:0:shuff:1380,make,make,uděláš,udělat,pf
en:Topol-KockaNaKolejich:0:shuff:1153,cs:Topol-KockaNaKolejich:0:shuff:1381,depend,depend,Záleží,záležet,impf
en:Topol-KockaNaKolejich:0:shuff:1153,cs:Topol-KockaNaKolejich:0:shuff:1381,call,call,vyvoláš,vyvolat,pf
en:Topol-KockaNaKolejich:0:shuff:1154,cs:Topol-KockaNaKolejich:0:shuff:1382,saw,see,uviděl,uvidět,pf
en:Topol-KockaNaKolejich:0:shuff:1161,cs:Topol-KockaNaKolejich:0:shuff:1388,dance,dance,netancuje,tancovat,impf
en:Topol-KockaNaKolejich:0:shuff:1166,cs:Topol-KockaNaKolejich:0:shuff:1393,came,come,přišel,přijít,pf
en:Topol-KockaNaKolejich:0:shuff:1172,cs:Topol-KockaNaKolejich:0:shuff:1400,come,come,Pojď,jít,impf
en:Topol-KockaNaKolejich:0:shuff:1172,cs:Topol-KockaNaKolejich:0:shuff:1400,come,come,pojď,jít,impf
en:Topol-KockaNaKolejich:0:shuff:1181,cs:Topol-KockaNaKolejich:0:shuff:1412,Notice,notice,Pozoruješ,pozorovat,impf
en:Topol-KockaNaKolejich:0:shuff:1188,cs:Topol-KockaNaKolejich:0:shuff:1420,kisses,kiss,Políbí,políbit,pf
en:Topol-KockaNaKolejich:0:shuff:1188,cs:Topol-KockaNaKolejich:0:shuff:1420,work,work,působí,působit,impf
en:Topol-KockaNaKolejich:0:shuff:1191,cs:Topol-KockaNaKolejich:0:shuff:1424,embracing,embrace,obejme,obejmout,pf
en:Topol-KockaNaKolejich:0:shuff:1191,cs:Topol-KockaNaKolejich:0:shuff:1424,chased,chase,honil,honit,impf
en:Topol-KockaNaKolejich:0:shuff:1196,cs:Topol-KockaNaKolejich:0:shuff:1430,shoot,shoot,střílet,střílet,impf
en:Topol-KockaNaKolejich:0:shuff:1196,cs:Topol-KockaNaKolejich:0:shuff:1430,win,win,nevyhrává,vyhrávat,impf
en:Topol-KockaNaKolejich:0:shuff:1197,cs:Topol-KockaNaKolejich:0:shuff:1431,win,win,nevyhrává,vyhrávat,impf
en:Topol-KockaNaKolejich:0:shuff:1200,cs:Topol-KockaNaKolejich:0:shuff:1434,win,win,vyhrát,vyhrát,pf
en:Topol-KockaNaKolejich:0:shuff:1201,cs:Topol-KockaNaKolejich:0:shuff:1435,lose,lose,prohrát,prohrát,pf
en:Topol-KockaNaKolejich:0:shuff:1213,cs:Topol-KockaNaKolejich:0:shuff:1453,Hear,hear,Slyšíš,slyšet,impf
en:Topol-KockaNaKolejich:0:shuff:1225,cs:Topol-KockaNaKolejich:0:shuff:1469,squeeze,squeeze,nezmáčk,zmáčknout,pf
en:Topol-KockaNaKolejich:0:shuff:1231,cs:Topol-KockaNaKolejich:0:shuff:1476,grow,grow,roste,růst,impf
en:Topol-KockaNaKolejich:0:shuff:1245,cs:Topol-KockaNaKolejich:0:shuff:1494,steal,steal,krad,krást,impf
en:Topol-KockaNaKolejich:0:shuff:1245,cs:Topol-KockaNaKolejich:0:shuff:1494,keep,keep,nechat,nechat,pf
en:Topol-KockaNaKolejich:0:shuff:1254,cs:Topol-KockaNaKolejich:0:shuff:1503,gives,give,nedá,dát,pf
en:Topol-KockaNaKolejich:0:shuff:1260,cs:Topol-KockaNaKolejich:0:shuff:1508,grabbing,grab,chytil,chytit,pf
en:Topol-KockaNaKolejich:0:shuff:1261,cs:Topol-KockaNaKolejich:0:shuff:1509,kicks,kick,kopne,kopnout,pf
en:Topol-KockaNaKolejich:0:shuff:1276,cs:Topol-KockaNaKolejich:0:shuff:1525,hands,hand,podá,podat,pf
en:Topol-KockaNaKolejich:0:shuff:1281,cs:Topol-KockaNaKolejich:0:shuff:1529,ask,ask,ptej,ptát,impf
en:Topol-KockaNaKolejich:0:shuff:1282,cs:Topol-KockaNaKolejich:0:shuff:1530,going,go,Jdeme,jít,impf
en:Topol-KockaNaKolejich:0:shuff:1284,cs:Topol-KockaNaKolejich:0:shuff:1532,believe,believe,nevěříš,věřit,impf
en:Topol-KockaNaKolejich:0:shuff:1284,cs:Topol-KockaNaKolejich:0:shuff:1532,happened,happen,přišlo,přijít,pf
en:Topol-KockaNaKolejich:0:shuff:1285,cs:Topol-KockaNaKolejich:0:shuff:1533,think,think,myslíš,myslet,impf
en:Topol-KockaNaKolejich:0:shuff:1285,cs:Topol-KockaNaKolejich:0:shuff:1533,saying,say,mluvím,mluvit,impf
en:Topol-KockaNaKolejich:0:shuff:1287,cs:Topol-KockaNaKolejich:0:shuff:1535,See,see,Vidíš,vidět,impf
en:Topol-KockaNaKolejich:0:shuff:1288,cs:Topol-KockaNaKolejich:0:shuff:1536,Pushing,push,odstrčí,odstrčit,pf
en:Topol-KockaNaKolejich:0:shuff:1297,cs:Topol-KockaNaKolejich:0:shuff:1548,Say,say,Řekni,říci,pf
en:Topol-KockaNaKolejich:0:shuff:1298,cs:Topol-KockaNaKolejich:0:shuff:1549,turning,turn,otočí,otočit,pf
en:Topol-KockaNaKolejich:0:shuff:1299,cs:Topol-KockaNaKolejich:0:shuff:1550,turns,turn,otočí,otočit,pf
en:Topol-KockaNaKolejich:0:shuff:1299,cs:Topol-KockaNaKolejich:0:shuff:1550,look,look,dívej,dívat,impf
en:Topol-KockaNaKolejich:0:shuff:1301,cs:Topol-KockaNaKolejich:0:shuff:1553,burning,burn,Pálím,pálit,impf
en:Topol-KockaNaKolejich:0:shuff:1306,cs:Topol-KockaNaKolejich:0:shuff:1560,drops,drop,upustí,upustit,pf
en:Topol-KockaNaKolejich:0:shuff:1309,cs:Topol-KockaNaKolejich:0:shuff:1563,Try,try,Zkus,zkusit,pf
en:Topol-KockaNaKolejich:0:shuff:1312,cs:Topol-KockaNaKolejich:0:shuff:1567,Try,try,zkus,zkusit,pf
en:Topol-KockaNaKolejich:0:shuff:1315,cs:Topol-KockaNaKolejich:0:shuff:1570,takes,take,Vezme,vzít,pf
en:Topol-KockaNaKolejich:0:shuff:1315,cs:Topol-KockaNaKolejich:0:shuff:1570,picks,pick,Vezme,vzít,pf
en:Topol-KockaNaKolejich:0:shuff:1315,cs:Topol-KockaNaKolejich:0:shuff:1570,breaks,break,zlomí,zlomit,pf
en:Topol-KockaNaKolejich:0:shuff:1315,cs:Topol-KockaNaKolejich:0:shuff:1570,takes,take,nechytí,chytit,pf
en:Topol-KockaNaKolejich:0:shuff:1316,cs:Topol-KockaNaKolejich:0:shuff:1571,gazes,gaze,Dívá,dívat,impf
en:Topol-KockaNaKolejich:0:shuff:1323,cs:Topol-KockaNaKolejich:0:shuff:1579,sits,sit,sedne,sednout,pf
en:Topol-KockaNaKolejich:0:shuff:1329,cs:Topol-KockaNaKolejich:0:shuff:1584,see,see,vidíš,vidět,impf
en:Topol-KockaNaKolejich:0:shuff:1333,cs:Topol-KockaNaKolejich:0:shuff:1589,want,want,chtěl,chtít,impf
en:Topol-KockaNaKolejich:0:shuff:1337,cs:Topol-KockaNaKolejich:0:shuff:1594,enjoy,enjoy,netěší,těšit,impf
en:Topol-KockaNaKolejich:0:shuff:1341,cs:Topol-KockaNaKolejich:0:shuff:1598,comes,come,Jezdí,jezdit,impf
en:Topol-KockaNaKolejich:0:shuff:1353,cs:Topol-KockaNaKolejich:0:shuff:1616,Do,do,ber,brát,impf
en:Topol-KockaNaKolejich:0:shuff:1353,cs:Topol-KockaNaKolejich:0:shuff:1616,Take,take,ber,brát,impf
en:Topol-KockaNaKolejich:0:shuff:1362,cs:Topol-KockaNaKolejich:0:shuff:1627,Take,take,ber,brát,impf
en:Topol-KockaNaKolejich:0:shuff:1362,cs:Topol-KockaNaKolejich:0:shuff:1627,take,take,ber,brát,impf
en:Topol-KockaNaKolejich:0:shuff:1362,cs:Topol-KockaNaKolejich:0:shuff:1627,Take,take,ber,brát,impf
en:Topol-KockaNaKolejich:0:shuff:1362,cs:Topol-KockaNaKolejich:0:shuff:1627,take,take,ber,brát,impf
en:Topol-KockaNaKolejich:0:shuff:1381,cs:Topol-KockaNaKolejich:0:shuff:1647,presses,press,Přitiskne,přitisknout,pf
en:Topol-KockaNaKolejich:0:shuff:1386,cs:Topol-KockaNaKolejich:0:shuff:1653,say,say,Nepovídej,povídat,impf
en:Topol-KockaNaKolejich:0:shuff:1391,cs:Topol-KockaNaKolejich:0:shuff:1660,turned,turn,otáčel,otáčet,impf
en:Topol-KockaNaKolejich:0:shuff:1394,cs:Topol-KockaNaKolejich:0:shuff:1663,sits,sit,sedne,sednout,pf
en:Topol-KockaNaKolejich:0:shuff:1394,cs:Topol-KockaNaKolejich:0:shuff:1663,get,get,Kupoval,kupovat,impf
en:Topol-KockaNaKolejich:0:shuff:1394,cs:Topol-KockaNaKolejich:0:shuff:1663,bring,bring,nosil,nosit,impf
en:Topol-KockaNaKolejich:0:shuff:1398,cs:Topol-KockaNaKolejich:0:shuff:1668,Tell,tell,povídej,povídat,impf
en:Topol-KockaNaKolejich:0:shuff:1427,cs:Topol-KockaNaKolejich:0:shuff:1698,fixed,fix,spravit,spravit,pf
en:Topol-KockaNaKolejich:0:shuff:1438,cs:Topol-KockaNaKolejich:0:shuff:1711,Reading,read,Čte,číst,impf
en:Topol-KockaNaKolejich:0:shuff:1440,cs:Topol-KockaNaKolejich:0:shuff:1713,hit,hit,uhodí,uhodit,pf
en:Topol-KockaNaKolejich:0:shuff:1457,cs:Topol-KockaNaKolejich:0:shuff:1735,looking,look,podívá,podívat,pf
en:Topol-KockaNaKolejich:0:shuff:1458,cs:Topol-KockaNaKolejich:0:shuff:1736,revolve,revolve,točí,točit,impf
en:Topol-KockaNaKolejich:0:shuff:1459,cs:Topol-KockaNaKolejich:0:shuff:1737,finds,find,najde,najít,pf
en:Topol-KockaNaKolejich:0:shuff:1462,cs:Topol-KockaNaKolejich:0:shuff:1741,killed,kill,zabijem,zabít,pf
en:Topol-KockaNaKolejich:0:shuff:1464,cs:Topol-KockaNaKolejich:0:shuff:1746,torturing,torture,trápit,trápit,impf
en:Topol-KockaNaKolejich:0:shuff:1467,cs:Topol-KockaNaKolejich:0:shuff:1749,holds,hold,nemám,mít,impf
en:Topol-KockaNaKolejich:0:shuff:1470,cs:Topol-KockaNaKolejich:0:shuff:1752,catches,catch,popadne,popadnout,pf
en:Topol-KockaNaKolejich:0:shuff:1481,cs:Topol-KockaNaKolejich:0:shuff:1764,lying,lie,lžem,lhát,impf
en:Topol-KockaNaKolejich:0:shuff:1483,cs:Topol-KockaNaKolejich:0:shuff:1766,lie,lie,lhát,lhát,impf
en:Topol-KockaNaKolejich:0:shuff:1483,cs:Topol-KockaNaKolejich:0:shuff:1766,last,last,vystačilo,vystačit,pf
en:Topol-KockaNaKolejich:0:shuff:1484,cs:Topol-KockaNaKolejich:0:shuff:1767,listens,listen,poslouchá,poslouchat,impf
en:Topol-KockaNaKolejich:0:shuff:1484,cs:Topol-KockaNaKolejich:0:shuff:1767,listening,listen,poslouchá,poslouchat,impf
en:Topol-KockaNaKolejich:0:shuff:1484,cs:Topol-KockaNaKolejich:0:shuff:1767,listens,listen,neposlouchat,poslouchat,impf
en:Topol-KockaNaKolejich:0:shuff:1484,cs:Topol-KockaNaKolejich:0:shuff:1767,listening,listen,neposlouchat,poslouchat,impf
en:Topol-KockaNaKolejich:0:shuff:1485,cs:Topol-KockaNaKolejich:0:shuff:1768,sits,sit,Sedne,sednout,pf
en:Topol-KockaNaKolejich:0:shuff:1493,cs:Topol-KockaNaKolejich:0:shuff:1779,keeps,keep,má,mít,impf
en:Topol-KockaNaKolejich:0:shuff:1514,cs:Topol-KockaNaKolejich:0:shuff:1805,takes,take,Vyndá,vyndat,pf
en:Topol-KockaNaKolejich:0:shuff:1525,cs:Topol-KockaNaKolejich:0:shuff:1817,hanging,hang,visí,viset,impf
en:Topol-KockaNaKolejich:0:shuff:1526,cs:Topol-KockaNaKolejich:0:shuff:1818,Help,help,pomozte,pomoci,pf
en:Topol-KockaNaKolejich:0:shuff:1526,cs:Topol-KockaNaKolejich:0:shuff:1818,help,help,pomozte,pomoci,pf
en:Topol-KockaNaKolejich:0:shuff:1528,cs:Topol-KockaNaKolejich:0:shuff:1821,pushes,push,odstrčí,odstrčit,pf
en:Topol-KockaNaKolejich:0:shuff:1536,cs:Topol-KockaNaKolejich:0:shuff:1832,did,do,jde,jít,impf
en:Topol-KockaNaKolejich:0:shuff:1541,cs:Topol-KockaNaKolejich:0:shuff:1838,figured,figure,spočítat,spočítat,pf
en:Topol-KockaNaKolejich:0:shuff:1550,cs:Topol-KockaNaKolejich:0:shuff:1850,want,want,Chtěla,chtít,impf
en:Topol-KockaNaKolejich:0:shuff:1550,cs:Topol-KockaNaKolejich:0:shuff:1850,hear,hear,slyšet,slyšet,impf
en:Topol-KockaNaKolejich:0:shuff:1553,cs:Topol-KockaNaKolejich:0:shuff:1853,want,want,nechceš,chtít,impf
en:Topol-KockaNaKolejich:0:shuff:1553,cs:Topol-KockaNaKolejich:0:shuff:1853,hear,hear,slyšet,slyšet,impf
en:Topol-KockaNaKolejich:0:shuff:1555,cs:Topol-KockaNaKolejich:0:shuff:1855,say,say,řeknu,říci,pf
en:Topol-KockaNaKolejich:0:shuff:1561,cs:Topol-KockaNaKolejich:0:shuff:1862,walk,walk,chodit,chodit,impf
en:Topol-KockaNaKolejich:0:shuff:1564,cs:Topol-KockaNaKolejich:0:shuff:1866,skipping,skip,přeskakuješ,přeskakovat,impf
en:Topol-KockaNaKolejich:0:shuff:1567,cs:Topol-KockaNaKolejich:0:shuff:1870,skip,skip,přeskočím,přeskočit,pf
en:Topol-KockaNaKolejich:0:shuff:1570,cs:Topol-KockaNaKolejich:0:shuff:1877,do,do,děláš,dělat,impf
en:Topol-KockaNaKolejich:0:shuff:1572,cs:Topol-KockaNaKolejich:0:shuff:1879,wrote,write,napsal,napsat,pf
en:Topol-KockaNaKolejich:0:shuff:1577,cs:Topol-KockaNaKolejich:0:shuff:1884,pretend,pretend,tváří,tvářit,impf
en:Topol-KockaNaKolejich:0:shuff:1578,cs:Topol-KockaNaKolejich:0:shuff:1885,pretends,pretend,předstíraj,předstírat,impf
en:Topol-KockaNaKolejich:0:shuff:1586,cs:Topol-KockaNaKolejich:0:shuff:1895,grabs,grab,popadne,popadnout,pf
en:Topol-KockaNaKolejich:0:shuff:1586,cs:Topol-KockaNaKolejich:0:shuff:1895,grabs,grab,chytí,chytit,pf
en:Topol-KockaNaKolejich:0:shuff:1586,cs:Topol-KockaNaKolejich:0:shuff:1895,gets,get,chytí,chytit,pf
en:Topol-KockaNaKolejich:0:shuff:1594,cs:Topol-KockaNaKolejich:0:shuff:1904,tell,tell,Neříkal,říkat,impf
en:Topol-KockaNaKolejich:0:shuff:1597,cs:Topol-KockaNaKolejich:0:shuff:1908,hides,hide,Schová,schovat,pf
en:Topol-KockaNaKolejich:0:shuff:1598,cs:Topol-KockaNaKolejich:0:shuff:1909,scares,scare,děsí,děsit,impf
en:Topol-KockaNaKolejich:0:shuff:1600,cs:Topol-KockaNaKolejich:0:shuff:1911,sits,sit,sedne,sednout,pf
en:Topol-KockaNaKolejich:0:shuff:1602,cs:Topol-KockaNaKolejich:0:shuff:1913,Do,do,Udělej,udělat,pf
en:Topol-KockaNaKolejich:0:shuff:1606,cs:Topol-KockaNaKolejich:0:shuff:1918,walk,walk,kráčíš,kráčet,impf
en:Topol-KockaNaKolejich:0:shuff:1621,cs:Topol-KockaNaKolejich:0:shuff:1935,holding,hold,drží,držet,impf
en:Topol-KockaNaKolejich:0:shuff:1626,cs:Topol-KockaNaKolejich:0:shuff:1941,Say,say,Řekni,říci,pf
en:Topol-KockaNaKolejich:0:shuff:1631,cs:Topol-KockaNaKolejich:0:shuff:1948,came,come,šel,jít,impf
en:Topol-KockaNaKolejich:0:shuff:1631,cs:Topol-KockaNaKolejich:0:shuff:1948,go,go,šel,jít,impf
en:Topol-KockaNaKolejich:0:shuff:1631,cs:Topol-KockaNaKolejich:0:shuff:1948,do,do,šel,jít,impf
en:Topol-KockaNaKolejich:0:shuff:1631,cs:Topol-KockaNaKolejich:0:shuff:1948,find,find,nenajdu,najít,pf
en:Topol-KockaNaKolejich:0:shuff:1651,cs:Topol-KockaNaKolejich:0:shuff:1973,tell,tell,říkal,říkat,impf
en:Topol-KockaNaKolejich:0:shuff:1654,cs:Topol-KockaNaKolejich:0:shuff:1976,look,look,Koukal,koukat,impf
en:Topol-KockaNaKolejich:0:shuff:1661,cs:Topol-KockaNaKolejich:0:shuff:1984,Go,go,Jdi,jít,impf
en:Topol-KockaNaKolejich:0:shuff:1662,cs:Topol-KockaNaKolejich:0:shuff:1985,pushes,push,Strčí,strčit,pf
en:Topol-KockaNaKolejich:0:shuff:1662,cs:Topol-KockaNaKolejich:0:shuff:1985,falls,fall,upadne,upadnout,pf
en:Topol-KockaNaKolejich:0:shuff:1663,cs:Topol-KockaNaKolejich:0:shuff:1986,takes,take,uchopil,uchopit,pf
en:Topol-KockaNaKolejich:0:shuff:1670,cs:Topol-KockaNaKolejich:0:shuff:1994,see,see,postarám,postarat,pf
en:Topol-KockaNaKolejich:0:shuff:1671,cs:Topol-KockaNaKolejich:0:shuff:1995,do,do,neuděláš,udělat,pf
en:Topol-KockaNaKolejich:0:shuff:1674,cs:Topol-KockaNaKolejich:0:shuff:1999,doing,do,děláš,dělat,impf
en:Topol-KockaNaKolejich:0:shuff:1692,cs:Topol-KockaNaKolejich:0:shuff:2019,see,see,nevidím,vidět,impf
en:Topol-KockaNaKolejich:0:shuff:1694,cs:Topol-KockaNaKolejich:0:shuff:2021,thinking,think,myslíš,myslet,impf
en:Topol-KockaNaKolejich:0:shuff:1700,cs:Topol-KockaNaKolejich:0:shuff:2027,say,say,říct,říci,pf
en:Topol-KockaNaKolejich:0:shuff:1707,cs:Topol-KockaNaKolejich:0:shuff:2038,swear,swear,přísahám,přísahat,impf
en:Topol-KockaNaKolejich:0:shuff:1708,cs:Topol-KockaNaKolejich:0:shuff:2039,Come,come,Pojď,jít,impf
en:Topol-KockaNaKolejich:0:shuff:1708,cs:Topol-KockaNaKolejich:0:shuff:2039,Come,come,pojď,jít,impf
en:Topol-KockaNaKolejich:0:shuff:1713,cs:Topol-KockaNaKolejich:0:shuff:2044,goes,go,Jde,jít,impf
en:Topol-KockaNaKolejich:0:shuff:1714,cs:Topol-KockaNaKolejich:0:shuff:2045,carry,carry,nést,nést,impf
en:Topol-KockaNaKolejich:0:shuff:1714,cs:Topol-KockaNaKolejich:0:shuff:2045,swallowed,swallow,spolk,spolknout,pf
en:Topol-KockaNaKolejich:0:shuff:1717,cs:Topol-KockaNaKolejich:0:shuff:2049,expect,expect,Nemysli,myslet,impf
en:Topol-KockaNaKolejich:0:shuff:1717,cs:Topol-KockaNaKolejich:0:shuff:2049,ask,ask,požádám,požádat,pf
en:Topol-KockaNaKolejich:0:shuff:1724,cs:Topol-KockaNaKolejich:0:shuff:2059,tell,tell,pověz,povědět,pf
en:Topol-KockaNaKolejich:0:shuff:1726,cs:Topol-KockaNaKolejich:0:shuff:2061,want,want,chceš,chtít,impf
en:Topol-KockaNaKolejich:0:shuff:1726,cs:Topol-KockaNaKolejich:0:shuff:2061,hear,hear,slyšet,slyšet,impf
en:Topol-KockaNaKolejich:0:shuff:1733,cs:Topol-KockaNaKolejich:0:shuff:2069,say,say,neřek,říci,pf
en:Topol-KockaNaKolejich:0:shuff:1734,cs:Topol-KockaNaKolejich:0:shuff:2070,tell,tell,neříkej,říkat,impf
en:Topol-KockaNaKolejich:0:shuff:1735,cs:Topol-KockaNaKolejich:0:shuff:2071,tell,tell,řekni,říci,pf
